id_credito,segmento,provincia,ingreso_mensual,deuda_ingreso,antiguedad_meses,dias_mora,saldo,score,pd_12m,lgd,ead,perdida_esperada,incumplimiento,clasificacion
EC-001541,Vivienda,Loja,1325.19,0.2715,63,0,29868.51,786,0.002,0.25,27036.61,13.52,0,Normal
EC-001542,Consumo,Pichincha,4831.59,0.3552,26,0,1208.9,804,0.002,0.5575,1171.61,1.31,0,Normal
EC-001543,Microcrédito,Tungurahua,2325.03,0.4096,54,0,3798.24,781,0.002,0.5105,3062.82,3.13,0,Normal
EC-001544,Consumo,El Oro,879.14,0.1697,110,0,9411.72,888,0.002,0.592,8883.22,10.52,0,Normal
EC-001545,Microcrédito,Tungurahua,10211.64,0.5568,179,0,1809.46,758,0.002,0.375,1779.17,1.33,0,Normal
EC-001546,Microcrédito,Imbabura,2167.19,0.6122,56,60,1747.5,635,0.00984,0.6413,1573.25,9.93,0,Deficiente
EC-001547,Consumo,Manabí,2835.06,0.6733,11,180,5537.76,530,0.23248,0.4087,4241.89,402.99,0,Pérdida
EC-001548,Vivienda,Los Ríos,2863.19,0.618,33,60,109027.49,719,0.00391,0.25,86463.25,84.48,0,Deficiente
EC-001549,Consumo,Loja,1739.0,0.2914,75,0,8855.38,789,0.002,0.4696,8061.89,7.57,0,Normal
EC-001550,Consumo,El Oro,1376.19,0.2717,17,30,7651.6,808,0.002,0.3693,7364.89,5.44,0,Vigilancia
EC-001551,Consumo,Guayas,8769.97,0.1151,7,5,6459.81,813,0.002,0.4051,4694.03,3.8,0,Vigilancia
EC-001552,Microcrédito,Tungurahua,4239.0,0.4553,119,0,8971.77,808,0.002,0.5939,7279.45,8.65,0,Normal
EC-001553,Consumo,Azuay,3767.85,0.3204,149,90,5608.36,708,0.00404,0.4836,4404.8,8.6,0,Dudoso
EC-001554,Microcrédito,Tungurahua,3211.8,0.6622,42,30,6400.35,729,0.00221,0.3523,5364.62,4.17,0,Vigilancia
EC-001555,Consumo,Los Ríos,1150.38,0.1866,95,0,3843.82,873,0.002,0.5624,3594.64,4.04,0,Normal
EC-001556,Vivienda,Los Ríos,5066.44,0.3381,104,120,79241.02,657,0.01189,0.25,68209.53,202.83,0,Pérdida
EC-001557,Comercial,Chimborazo,1276.61,0.2559,121,0,25535.16,805,0.002,0.6476,22091.01,28.61,0,Normal
EC-001558,Microcrédito,Guayas,2654.83,0.2991,177,0,1769.22,879,0.002,0.401,1575.54,1.26,0,Normal
EC-001559,Productivo,Guayas,760.82,0.6605,160,0,24852.75,704,0.002,0.6329,21482.43,27.19,0,Normal
EC-001560,Vivienda,Chimborazo,586.07,0.1421,57,0,47168.94,752,0.002,0.25,43051.71,21.53,0,Normal
EC-001561,Comercial,Loja,2715.93,0.2372,176,120,31446.17,609,0.0178,0.536,23583.7,225.01,0,Pérdida
EC-001562,Productivo,Pichincha,1305.17,0.2898,7,5,9443.19,733,0.002,0.4364,6859.38,5.99,0,Vigilancia
EC-001563,Vivienda,Azuay,606.1,0.3725,174,0,49749.61,811,0.002,0.25,47336.81,23.67,0,Normal
EC-001564,Comercial,Los Ríos,3138.17,0.1885,26,30,116296.92,869,0.002,0.4154,99328.53,82.53,0,Vigilancia
EC-001565,Vivienda,Loja,8760.89,0.4166,21,60,47293.77,636,0.00525,0.25,38003.98,49.92,0,Deficiente
EC-001566,Microcrédito,Pichincha,5449.15,0.2549,22,90,3505.33,672,0.00493,0.5822,2969.74,8.52,0,Dudoso
EC-001567,Consumo,Imbabura,1868.22,0.5078,22,90,10002.64,634,0.01399,0.4132,9022.64,52.16,0,Dudoso
EC-001568,Consumo,Guayas,2221.08,0.1027,84,90,7558.93,791,0.002,0.4334,5700.02,4.94,0,Dudoso
EC-001569,Microcrédito,Loja,3932.42,0.0366,116,5,3333.57,851,0.002,0.6474,2888.91,3.74,0,Vigilancia
EC-001570,Microcrédito,Pichincha,4579.67,0.2435,135,0,1504.92,861,0.002,0.5057,1130.19,1.14,0,Normal
EC-001571,Microcrédito,Tungurahua,1766.41,0.3434,3,90,3319.89,656,0.00799,0.5319,3189.35,13.55,0,Dudoso
EC-001572,Microcrédito,Manabí,2257.96,0.1259,54,0,7518.88,900,0.002,0.6663,6597.57,8.79,0,Normal
EC-001573,Microcrédito,Los Ríos,2684.9,0.4784,24,0,4451.49,768,0.002,0.4183,4215.74,3.53,0,Normal
EC-001574,Vivienda,Loja,3165.35,0.4852,27,0,34221.54,776,0.002,0.25,31548.21,15.77,0,Normal
EC-001575,Consumo,Azuay,2025.36,0.1309,135,0,5260.58,861,0.002,0.6054,4988.46,6.04,0,Normal
EC-001576,Consumo,Guayas,2042.53,0.3098,116,5,1417.06,795,0.002,0.4554,1155.9,1.05,0,Vigilancia
EC-001577,Vivienda,Azuay,5414.8,0.1482,38,90,38893.71,760,0.002,0.25,29522.25,14.76,0,Dudoso
EC-001578,Vivienda,Manabí,4847.35,0.4084,55,0,15091.9,750,0.002,0.25,14633.85,7.32,0,Normal
EC-001579,Comercial,Pichincha,3011.87,0.0913,167,0,58119.24,801,0.002,0.3828,56241.94,43.06,0,Normal
EC-001580,Vivienda,Manabí,6750.83,0.1248,104,0,64660.56,863,0.002,0.25,62547.22,31.27,0,Normal
EC-001581,Vivienda,Los Ríos,1717.82,0.148,43,15,99187.21,846,0.002,0.25,98889.26,49.44,0,Vigilancia
EC-001582,Consumo,Imbabura,6341.89,0.3092,169,0,5716.2,808,0.002,0.6135,5069.85,6.22,0,Normal
EC-001583,Microcrédito,Tungurahua,3142.06,0.1504,36,0,5218.23,849,0.002,0.5001,4505.94,4.51,0,Normal
EC-001584,Consumo,Los Ríos,18000.0,0.4106,53,15,7426.05,740,0.002,0.4393,7004.65,6.15,0,Vigilancia
EC-001585,Productivo,Imbabura,1017.28,0.4206,125,0,23930.6,821,0.002,0.4887,17968.0,17.56,0,Normal
EC-001586,Comercial,Tungurahua,1410.82,0.634,93,0,31220.96,756,0.002,0.497,29324.38,29.15,0,Normal
EC-001587,Microcrédito,Los Ríos,2899.28,0.2327,13,0,4583.47,819,0.002,0.5899,4342.49,5.12,0,Normal
EC-001588,Microcrédito,Guayas,2858.93,0.3277,146,0,2831.23,822,0.002,0.6367,2496.05,3.18,0,Normal
EC-001589,Consumo,Los Ríos,7844.68,0.5661,42,15,5899.57,688,0.002,0.456,4888.49,4.46,0,Vigilancia
EC-001590,Consumo,Azuay,1430.18,0.0786,125,0,6291.47,819,0.002,0.5838,5685.88,6.64,0,Normal
EC-001591,Consumo,Imbabura,3976.66,0.2,61,0,1924.58,834,0.002,0.5815,1878.78,2.18,0,Normal
EC-001592,Consumo,Chimborazo,4701.33,0.5526,136,60,5114.72,706,0.0037,0.6031,3908.82,8.72,0,Deficiente
EC-001593,Comercial,Manabí,3491.27,0.3653,162,30,18324.5,788,0.002,0.5398,14789.87,15.97,0,Vigilancia
EC-001594,Microcrédito,Pichincha,1182.46,0.2399,140,0,1427.23,814,0.002,0.3549,1295.92,0.92,0,Normal
EC-001595,Vivienda,Loja,5513.99,0.1046,166,15,82260.06,880,0.002,0.25,78418.58,39.21,0,Vigilancia
EC-001596,Productivo,Manabí,4910.16,0.2451,98,0,24938.61,886,0.002,0.5521,22509.08,24.85,0,Normal
EC-001597,Consumo,Chimborazo,3260.81,0.1238,12,0,4900.89,841,0.002,0.5518,4339.43,4.79,0,Normal
EC-001598,Consumo,Chimborazo,2522.05,0.4942,97,15,1962.82,763,0.002,0.4428,1460.35,1.29,0,Vigilancia
EC-001599,Vivienda,El Oro,2557.97,0.3363,84,0,17141.1,799,0.002,0.25,14423.21,7.21,0,Normal
EC-001600,Consumo,Chimborazo,2098.17,0.2658,130,0,3625.63,823,0.002,0.4125,3514.14,2.9,0,Normal
EC-001601,Comercial,Manabí,3349.31,0.364,45,60,19607.21,720,0.00227,0.4213,16102.6,15.42,0,Deficiente
EC-001602,Consumo,Manabí,2253.5,0.1406,126,30,5195.75,876,0.002,0.4073,4295.23,3.5,0,Vigilancia
EC-001603,Productivo,Los Ríos,1272.14,0.3656,80,90,4774.11,702,0.00512,0.4307,3915.32,8.64,0,Dudoso
EC-001604,Vivienda,Tungurahua,1117.02,0.2443,121,60,31464.44,773,0.002,0.25,25850.22,12.93,0,Deficiente
EC-001605,Consumo,El Oro,1354.48,0.4647,76,0,5134.28,753,0.002,0.4389,4278.56,3.76,0,Normal
EC-001606,Consumo,Manabí,2551.37,0.3026,69,5,9190.59,773,0.002,0.6793,8607.37,11.69,0,Vigilancia
EC-001607,Comercial,Imbabura,2169.99,0.349,39,0,68016.92,807,0.002,0.5188,57638.73,59.8,0,Normal
EC-001608,Consumo,Imbabura,2540.14,0.6368,150,15,12394.34,767,0.002,0.4637,11030.76,10.23,0,Vigilancia
EC-001609,Microcrédito,Manabí,3058.04,0.0341,13,0,1523.09,900,0.002,0.5878,1285.3,1.51,0,Normal
EC-001610,Microcrédito,Pichincha,1468.86,0.0873,43,0,8127.37,765,0.002,0.5049,7840.26,7.92,0,Normal
EC-001611,Consumo,Guayas,5725.47,0.1459,77,0,11963.41,900,0.002,0.3597,9212.42,6.63,0,Normal
EC-001612,Vivienda,Guayas,1855.65,0.076,29,30,37410.57,827,0.002,0.25,28223.01,14.11,0,Vigilancia
EC-001613,Vivienda,Manabí,1666.15,0.1906,166,0,52097.41,874,0.002,0.25,43457.75,21.73,0,Normal
EC-001614,Microcrédito,Tungurahua,3021.63,0.0458,63,5,9682.71,803,0.002,0.5385,9613.0,10.35,0,Vigilancia
EC-001615,Vivienda,Los Ríos,669.32,0.141,44,60,55983.34,741,0.002,0.25,51277.55,25.64,0,Deficiente
EC-001616,Consumo,Azuay,1321.01,0.5091,46,30,12202.15,741,0.002,0.5092,10891.1,11.09,0,Vigilancia
EC-001617,Consumo,Imbabura,4178.46,0.1374,35,0,2978.08,807,0.002,0.4139,2469.7,2.04,0,Normal
EC-001618,Productivo,Tungurahua,713.85,0.4088,120,0,12635.9,682,0.002,0.4486,10142.11,9.1,0,Normal
EC-001619,Comercial,Pichincha,4566.14,0.6088,87,90,17937.9,640,0.01457,0.5768,17719.8,148.92,0,Dudoso
EC-001620,Consumo,Loja,5897.23,0.3082,42,5,16327.22,805,0.002,0.4251,13707.32,11.65,0,Vigilancia
EC-001621,Consumo,Loja,1736.89,0.0834,158,0,1994.72,900,0.002,0.4877,1833.36,1.79,0,Normal
EC-001622,Microcrédito,Los Ríos,2669.58,0.4255,119,120,6400.45,625,0.02176,0.3741,6060.73,49.33,0,Pérdida
EC-001623,Vivienda,Chimborazo,4570.63,0.1275,73,0,16321.43,855,0.002,0.25,14756.31,7.38,0,Normal
EC-001624,Consumo,Los Ríos,1630.41,0.2313,93,0,5399.17,852,0.002,0.5279,4239.05,4.48,0,Normal
EC-001625,Microcrédito,El Oro,3881.8,0.6255,119,0,2190.07,786,0.002,0.6186,1753.45,2.17,0,Normal
EC-001626,Vivienda,Manabí,1427.6,0.0989,28,0,16786.71,820,0.002,0.25,12194.46,6.1,0,Normal
EC-001627,Microcrédito,Loja,1618.99,0.362,146,0,10279.56,835,0.002,0.6781,10191.42,13.82,0,Normal
EC-001628,Consumo,Imbabura,1313.47,0.2668,47,15,7027.98,770,0.002,0.4296,6702.61,5.76,0,Vigilancia
EC-001629,Consumo,Pichincha,2759.27,0.2923,6,0,4556.96,804,0.002,0.5949,3796.51,4.52,0,Normal
EC-001630,Microcrédito,Azuay,4687.62,0.1839,94,15,3760.98,852,0.002,0.4927,3647.69,3.59,0,Vigilancia
EC-001631,Microcrédito,Guayas,1959.27,0.5396,158,45,4803.72,732,0.00228,0.4741,3665.38,3.96,0,Deficiente
EC-001632,Vivienda,Manabí,966.51,0.3407,132,60,56567.24,732,0.00207,0.25,41394.24,21.47,0,Deficiente
EC-001633,Productivo,Azuay,1092.52,0.4523,56,0,35846.0,728,0.002,0.6653,27167.05,36.15,0,Normal
EC-001634,Productivo,Guayas,2854.04,0.0775,72,30,14450.56,759,0.002,0.5993,13978.85,16.76,0,Vigilancia
EC-001635,Comercial,Loja,7322.27,0.02,108,0,68020.29,887,0.002,0.4589,52031.26,47.76,0,Normal
EC-001636,Microcrédito,Los Ríos,2852.41,0.4622,42,15,1951.41,785,0.002,0.5183,1442.24,1.49,0,Vigilancia
EC-001637,Microcrédito,El Oro,1717.31,0.3284,148,0,7115.06,826,0.002,0.4217,5492.49,4.63,0,Normal
EC-001638,Comercial,Los Ríos,3633.75,0.0836,54,15,46184.81,851,0.002,0.5547,38620.55,42.84,0,Vigilancia
EC-001639,Consumo,Chimborazo,1889.99,0.4302,40,0,8003.39,773,0.002,0.4829,6874.92,6.64,0,Normal
EC-001640,Productivo,Chimborazo,1726.95,0.5124,18,15,14097.74,741,0.002,0.4253,11081.63,9.43,0,Vigilancia
EC-001641,Vivienda,Loja,1184.41,0.214,125,0,46277.35,798,0.002,0.25,43759.89,21.88,0,Normal
EC-001642,Consumo,Los Ríos,5516.46,0.495,5,0,4531.83,791,0.002,0.6554,4480.88,5.87,0,Normal
EC-001643,Microcrédito,Chimborazo,450.0,0.5295,145,5,1771.48,774,0.002,0.376,1419.73,1.07,0,Vigilancia
EC-001644,Consumo,Chimborazo,3709.34,0.2131,176,0,6402.77,832,0.002,0.4587,6279.22,5.76,0,Normal
EC-001645,Consumo,Loja,1633.64,0.5342,21,15,9719.63,740,0.002,0.4128,9224.1,7.62,0,Vigilancia
EC-001646,Microcrédito,Azuay,1691.34,0.3018,18,15,1999.07,718,0.002,0.5131,1935.27,1.99,0,Vigilancia
EC-001647,Consumo,El Oro,6634.28,0.4846,169,5,6521.42,788,0.002,0.4143,4804.43,3.98,0,Vigilancia
EC-001648,Vivienda,Chimborazo,1388.27,0.6422,23,30,57026.68,674,0.00413,0.25,54376.75,56.19,0,Vigilancia
EC-001649,Comercial,Chimborazo,1419.35,0.1333,74,45,32826.83,829,0.002,0.4242,29020.86,24.62,0,Deficiente
EC-001650,Vivienda,El Oro,2028.89,0.1867,157,90,24849.45,716,0.003,0.25,18157.8,13.6,0,Dudoso
EC-001651,Consumo,Guayas,2889.97,0.6848,26,0,2562.01,747,0.002,0.4216,2385.29,2.01,0,Normal
EC-001652,Consumo,Manabí,1657.05,0.2788,120,5,2139.75,801,0.002,0.4482,1685.44,1.51,0,Vigilancia
EC-001653,Consumo,Imbabura,793.93,0.3636,69,30,5650.87,665,0.00266,0.5618,5329.8,7.97,0,Vigilancia
EC-001654,Consumo,El Oro,1258.02,0.3147,79,0,5852.0,795,0.002,0.4192,5239.16,4.39,0,Normal
EC-001655,Comercial,Loja,5078.99,0.1479,168,0,40611.6,870,0.002,0.58,34838.78,40.41,0,Normal
EC-001656,Microcrédito,Loja,2318.34,0.481,117,0,3044.67,783,0.002,0.492,2212.1,2.18,0,Normal
EC-001657,Consumo,Pichincha,2960.78,0.3839,58,5,2965.69,791,0.002,0.415,2874.08,2.39,0,Vigilancia
EC-001658,Vivienda,Azuay,1863.25,0.3139,169,0,49424.49,797,0.002,0.25,37627.76,18.81,0,Normal
EC-001659,Microcrédito,Tungurahua,1438.46,0.1105,105,15,7608.24,825,0.002,0.524,7245.44,7.59,0,Vigilancia
EC-001660,Consumo,Azuay,6570.99,0.1445,18,5,9049.19,802,0.002,0.4749,8259.06,7.85,0,Vigilancia
EC-001661,Consumo,Chimborazo,1954.08,0.2383,71,15,8267.21,734,0.002,0.5195,6113.44,6.35,0,Vigilancia
EC-001662,Productivo,Pichincha,1655.42,0.5919,44,0,11945.43,732,0.002,0.6182,10414.27,12.88,0,Normal
EC-001663,Vivienda,El Oro,4502.97,0.6167,116,30,49172.31,687,0.00306,0.25,48645.73,37.2,0,Vigilancia
EC-001664,Consumo,Manabí,1380.87,0.275,155,15,8283.9,838,0.002,0.4799,8104.85,7.78,0,Vigilancia
EC-001665,Comercial,Los Ríos,1500.31,0.0857,8,0,9399.75,768,0.002,0.4871,7152.87,6.97,0,Normal
EC-001666,Vivienda,Los Ríos,2223.11,0.3277,141,0,60088.4,823,0.002,0.25,46177.42,23.09,0,Normal
EC-001667,Vivienda,El Oro,2208.74,0.2844,165,0,17597.65,897,0.002,0.25,13427.32,6.71,0,Normal
EC-001668,Consumo,Tungurahua,2614.29,0.4515,179,90,14350.16,659,0.00935,0.537,13370.46,67.16,0,Dudoso
EC-001669,Consumo,Tungurahua,8600.58,0.5043,120,0,2413.71,786,0.002,0.543,1846.52,2.01,0,Normal
EC-001670,Vivienda,El Oro,2747.82,0.1638,57,0,18136.38,857,0.002,0.25,13386.15,6.69,0,Normal
EC-001671,Consumo,Guayas,470.72,0.1007,27,0,3267.98,851,0.002,0.3753,2710.12,2.03,0,Normal
EC-001672,Productivo,Manabí,2730.1,0.4691,171,0,59722.81,769,0.002,0.5018,59169.12,59.38,0,Normal
EC-001673,Vivienda,Azuay,2263.4,0.3995,75,0,13304.07,754,0.002,0.25,10727.24,5.36,0,Normal
EC-001674,Consumo,Manabí,2271.61,0.3651,62,45,9164.3,757,0.002,0.5002,8456.69,8.46,0,Deficiente
EC-001675,Vivienda,Tungurahua,2591.17,0.0636,133,0,13882.43,809,0.002,0.25,10554.94,5.28,0,Normal
EC-001676,Comercial,Azuay,2167.56,0.2296,129,45,28618.1,804,0.002,0.5448,25582.32,27.88,0,Deficiente
EC-001677,Productivo,Azuay,2134.1,0.1607,146,0,24085.18,838,0.002,0.5034,21260.63,21.4,0,Normal
EC-001678,Microcrédito,Los Ríos,3289.46,0.1875,159,0,1297.88,850,0.002,0.376,1263.06,0.95,0,Normal
EC-001679,Vivienda,Loja,1552.54,0.1614,158,30,41259.65,789,0.002,0.25,37985.12,18.99,0,Vigilancia
EC-001680,Microcrédito,Guayas,1192.73,0.3641,31,15,3216.16,813,0.002,0.5264,2424.4,2.55,0,Vigilancia
EC-001681,Vivienda,Imbabura,15763.59,0.059,31,60,62192.22,806,0.002,0.25,51827.51,25.91,0,Deficiente
EC-001682,Vivienda,Imbabura,1386.71,0.3982,38,0,15368.04,766,0.002,0.25,11067.38,5.53,0,Normal
EC-001683,Vivienda,Los Ríos,2356.88,0.1881,113,0,74652.38,832,0.002,0.25,58787.19,29.39,0,Normal
EC-001684,Consumo,Imbabura,835.32,0.2219,105,15,4679.69,800,0.002,0.5382,4642.11,5.0,0,Vigilancia
EC-001685,Consumo,Chimborazo,2382.02,0.5645,155,0,6744.65,843,0.002,0.355,5716.82,4.06,0,Normal
EC-001686,Consumo,El Oro,1204.0,0.1994,152,45,5389.39,730,0.002,0.628,5189.56,6.52,0,Deficiente
EC-001687,Microcrédito,Azuay,1656.38,0.2312,147,0,11002.58,870,0.002,0.6627,7994.96,10.6,0,Normal
EC-001688,Microcrédito,Los Ríos,4355.92,0.2194,15,0,2487.23,846,0.002,0.6719,2403.7,3.23,0,Normal
EC-001689,Productivo,Azuay,3001.32,0.6491,126,30,19173.84,756,0.002,0.4248,18580.04,15.78,0,Vigilancia
EC-001690,Microcrédito,Azuay,3195.4,0.1725,154,15,6401.5,854,0.002,0.5134,5780.3,5.94,0,Vigilancia
EC-001691,Vivienda,Los Ríos,698.35,0.3464,177,60,54222.99,717,0.00251,0.25,40805.53,25.64,0,Deficiente
EC-001692,Comercial,Los Ríos,7287.98,0.1645,62,60,14224.26,807,0.002,0.5768,13730.46,15.84,0,Deficiente
EC-001693,Consumo,Loja,1017.68,0.1569,140,0,20203.31,853,0.002,0.4486,19636.85,17.62,0,Normal
EC-001694,Vivienda,Imbabura,5964.4,0.0801,74,15,63123.38,878,0.002,0.25,49002.25,24.5,0,Vigilancia
EC-001695,Productivo,Chimborazo,4289.83,0.1815,29,180,23518.87,725,0.01245,0.5394,23124.83,155.29,0,Pérdida
EC-001696,Microcrédito,Imbabura,3213.98,0.08,62,0,2900.37,867,0.002,0.5909,2803.76,3.31,0,Normal
EC-001697,Consumo,Pichincha,1266.81,0.1967,46,0,3980.37,810,0.002,0.6699,3094.2,4.15,0,Normal
EC-001698,Vivienda,Tungurahua,2437.03,0.055,165,90,16163.13,733,0.002,0.25,13419.76,6.71,0,Dudoso
EC-001699,Comercial,Guayas,1626.04,0.3302,32,0,15252.71,810,0.002,0.5166,12419.83,12.83,0,Normal
EC-001700,Productivo,Los Ríos,2250.43,0.4746,24,90,57438.3,610,0.01678,0.4017,49368.41,332.66,0,Dudoso
EC-001701,Comercial,Pichincha,1877.29,0.3102,105,0,12597.81,801,0.002,0.5545,12206.27,13.54,0,Normal
EC-001702,Comercial,Chimborazo,586.93,0.082,104,60,27215.44,739,0.002,0.5625,26257.92,29.54,0,Deficiente
EC-001703,Microcrédito,Guayas,4578.65,0.268,101,5,2430.12,842,0.002,0.5388,1869.22,2.01,0,Vigilancia
EC-001704,Productivo,Manabí,2094.94,0.0855,27,15,25411.66,805,0.002,0.4893,22217.85,21.74,0,Vigilancia
EC-001705,Microcrédito,Azuay,1611.43,0.1214,90,30,4937.22,767,0.002,0.5419,4293.05,4.65,0,Vigilancia
EC-001706,Comercial,Los Ríos,1534.24,0.4352,168,0,28121.22,746,0.002,0.5262,23793.69,25.04,0,Normal
EC-001707,Consumo,Loja,2787.77,0.1692,17,5,2402.69,807,0.002,0.6617,2210.76,2.93,0,Vigilancia
EC-001708,Microcrédito,Imbabura,1235.29,0.2433,144,90,2516.59,689,0.00468,0.6264,2267.12,6.64,0,Dudoso
EC-001709,Vivienda,Pichincha,509.86,0.6189,23,120,22842.75,561,0.06657,0.25,18206.36,302.99,0,Pérdida
EC-001710,Consumo,Manabí,2877.38,0.0459,43,120,7275.88,699,0.00454,0.5384,5947.95,14.55,0,Pérdida
EC-001711,Vivienda,Chimborazo,3094.61,0.5201,162,15,78611.29,765,0.002,0.25,76154.15,38.08,0,Vigilancia
EC-001712,Microcrédito,Chimborazo,1939.6,0.4345,54,5,3513.07,785,0.002,0.5185,2849.86,2.96,0,Vigilancia
EC-001713,Comercial,Azuay,1047.19,0.56,95,0,16959.13,774,0.002,0.3692,14319.34,10.57,0,Normal
EC-001714,Vivienda,Loja,2339.77,0.2656,69,5,23477.44,745,0.002,0.25,23299.27,11.65,0,Vigilancia
EC-001715,Consumo,Manabí,852.4,0.6222,111,5,1578.9,688,0.0022,0.5913,1515.81,1.98,0,Vigilancia
EC-001716,Vivienda,El Oro,1132.63,0.1263,73,0,84361.94,864,0.002,0.25,77251.04,38.63,0,Normal
EC-001717,Microcrédito,El Oro,1355.66,0.4436,80,0,1652.87,782,0.002,0.6475,1330.77,1.72,0,Normal
EC-001718,Productivo,Guayas,3822.12,0.3386,148,5,6927.56,844,0.002,0.6747,6207.44,8.38,0,Vigilancia
EC-001719,Productivo,Imbabura,1744.64,0.02,100,0,12867.62,824,0.002,0.6183,11577.84,14.32,0,Normal
EC-001720,Vivienda,Azuay,1650.59,0.1578,102,0,44847.96,830,0.002,0.25,37458.69,18.73,0,Normal
EC-001721,Consumo,Loja,7867.93,0.3677,146,0,3198.01,806,0.002,0.5109,2334.91,2.39,0,Normal
EC-001722,Consumo,Los Ríos,2776.93,0.497,78,45,5358.62,714,0.00248,0.6517,4408.15,7.11,0,Deficiente
EC-001723,Productivo,Tungurahua,2752.72,0.7772,149,120,64606.3,551,0.09142,0.6586,55708.55,3353.95,0,Pérdida
EC-001724,Microcrédito,Loja,1736.62,0.487,130,5,4089.87,784,0.002,0.5558,4032.78,4.48,0,Vigilancia
EC-001725,Microcrédito,Chimborazo,1498.71,0.2971,160,120,2390.13,650,0.01336,0.3997,2207.76,11.79,0,Pérdida
EC-001726,Consumo,Loja,533.17,0.0899,83,60,5775.65,814,0.002,0.4003,4333.0,3.47,0,Deficiente
EC-001727,Microcrédito,El Oro,4145.1,0.0534,101,0,2701.16,900,0.002,0.5059,2172.81,2.2,0,Normal
EC-001728,Vivienda,Azuay,2955.44,0.3563,24,0,31047.97,753,0.002,0.25,26889.76,13.44,0,Normal
EC-001729,Consumo,Guayas,1965.58,0.2924,21,0,2905.75,804,0.002,0.5155,2459.17,2.54,0,Normal
EC-001730,Microcrédito,Manabí,2019.9,0.2771,20,0,3818.26,834,0.002,0.614,2754.62,3.38,0,Normal
EC-001731,Comercial,El Oro,3563.48,0.4635,114,5,8896.47,799,0.002,0.604,8734.81,10.55,0,Vigilancia
EC-001732,Consumo,Los Ríos,803.87,0.4757,59,0,6441.54,744,0.002,0.4172,6268.46,5.23,0,Normal
EC-001733,Vivienda,Loja,1505.04,0.0467,53,90,57476.03,749,0.002,0.25,56248.83,28.12,0,Dudoso
EC-001734,Consumo,Los Ríos,1055.11,0.3507,109,5,5838.71,736,0.002,0.5829,4904.49,5.72,0,Vigilancia
EC-001735,Vivienda,Tungurahua,6984.73,0.4472,72,0,28597.28,788,0.002,0.25,27263.08,13.63,0,Normal
EC-001736,Vivienda,Pichincha,3901.73,0.1123,25,180,77690.68,638,0.02812,0.25,71350.38,501.61,0,Pérdida
EC-001737,Vivienda,Imbabura,527.55,0.0284,101,120,51987.04,720,0.00378,0.25,44879.81,42.46,0,Pérdida
EC-001738,Consumo,El Oro,825.55,0.4736,100,30,2402.68,687,0.00261,0.4989,1781.82,2.32,0,Vigilancia
EC-001739,Microcrédito,Loja,2026.32,0.5028,26,45,781.88,700,0.003,0.5416,599.7,0.97,0,Deficiente
EC-001740,Vivienda,Manabí,1624.43,0.2244,49,180,57558.8,670,0.02682,0.25,45281.81,303.63,0,Pérdida
EC-001741,Consumo,Loja,933.7,0.171,43,5,3182.68,823,0.002,0.6376,3089.92,3.94,0,Vigilancia
EC-001742,Consumo,Tungurahua,7817.31,0.3811,126,60,1688.46,710,0.00225,0.5338,1530.26,1.83,0,Deficiente
EC-001743,Consumo,El Oro,2705.79,0.2389,45,0,1329.31,815,0.002,0.6707,1322.99,1.77,0,Normal
EC-001744,Comercial,Manabí,3006.8,0.2899,6,0,29864.74,846,0.002,0.5219,26239.19,27.39,0,Normal
EC-001745,Productivo,Azuay,1408.37,0.0554,49,0,15084.2,844,0.002,0.3636,11218.38,8.16,0,Normal
EC-001746,Productivo,Loja,3531.5,0.1091,85,0,9106.29,863,0.002,0.5357,7774.71,8.33,0,Normal
EC-001747,Vivienda,Manabí,1724.55,0.3488,139,0,47588.64,786,0.002,0.25,35753.33,17.88,0,Normal
EC-001748,Microcrédito,Manabí,1836.89,0.2737,10,0,931.75,840,0.002,0.675,906.02,1.22,0,Normal
EC-001749,Microcrédito,Loja,3285.1,0.5053,159,0,1394.63,779,0.002,0.3848,1112.86,0.86,0,Normal
EC-001750,Microcrédito,El Oro,765.98,0.2199,60,0,8126.99,790,0.002,0.4954,6300.33,6.24,0,Normal
EC-001751,Productivo,Azuay,6235.84,0.0846,62,0,15783.51,869,0.002,0.5436,13625.22,14.81,0,Normal
EC-001752,Consumo,El Oro,2486.31,0.2546,3,45,3207.99,741,0.002,0.6409,3034.71,3.89,0,Deficiente
EC-001753,Vivienda,Guayas,5077.7,0.3779,50,5,29391.32,839,0.002,0.25,25361.7,12.68,0,Vigilancia
EC-001754,Vivienda,Manabí,1097.71,0.2816,85,15,53591.25,789,0.002,0.25,39159.16,19.58,0,Vigilancia
EC-001755,Microcrédito,Imbabura,1211.9,0.702,113,0,4292.99,671,0.0028,0.6336,3984.01,7.07,0,Normal
EC-001756,Productivo,Los Ríos,1037.7,0.6993,139,45,13775.42,677,0.00592,0.5692,10049.72,33.86,0,Deficiente
EC-001757,Consumo,Tungurahua,2598.51,0.5743,95,0,3447.42,816,0.002,0.6454,3065.53,3.96,0,Normal
EC-001758,Comercial,Imbabura,2305.12,0.5652,19,0,17705.1,783,0.002,0.6253,15806.08,19.77,0,Normal
EC-001759,Comercial,Pichincha,1632.93,0.5601,71,0,20014.02,709,0.002,0.3927,15578.62,12.23,0,Normal
